customer_id,first_name,surname,age,sex,ethnicity,region_key,postcode_area,prior_sector,uc_months_at_start,barriers,barriers_count,disability_or_health,digital_skills,preferred_channel,adviser_id,referred_date
CUS-00184,Aaron,Mensah,47,M,White British,north-london,NW10,Cleaning / facilities,25,Criminal record,1,true,Medium,push,ADV-0073,2026-03-02
CUS-00185,Leah,Bailey,27,F,Asian Indian,south-yorkshire,DN1,Warehouse / logistics,27,,0,false,Low,email,ADV-0149,2026-02-20
CUS-00186,Theo,Adekoya,40,M,Black African,wales,CF24,Warehouse / logistics,48,Transport cost;English language,2,true,High,push,ADV-0157,2026-05-06
CUS-00187,Tom,Singh,40,M,White British,south-yorkshire,S1,Retail,21,,0,false,Medium,push,ADV-0219,2026-02-26
CUS-00188,Tyrese,Akin,38,M,White British,north-london,NW3,Construction,24,,0,false,High,sms,ADV-0031,2026-01-27
CUS-00189,Theo,Lewis,42,M,Mixed,south-yorkshire,LS9,Warehouse / logistics,36,Transport cost,1,false,Medium,sms,ADV-0093,2025-11-24
CUS-00190,Tom,Davies,53,M,Black Caribbean,south-east-london,E15,Cleaning / facilities,39,English language;Digital skills,2,false,Medium,email,ADV-0029,2026-04-18
CUS-00191,Junior,Ofori,29,M,White British,south-east-london,SE1,Hospitality,15,Criminal record;Childcare cost;Confidence,3,true,High,call,ADV-0077,2025-10-13
CUS-00192,Yusuf,Williams,40,M,Black African,derbyshire-notts,DE22,Hospitality,23,,0,false,Medium,call,ADV-0071,2026-03-11
CUS-00193,Ellie,Ali,40,F,White British,south-east-london,SE1,Driving,29,Transport cost,1,true,High,push,ADV-0205,2025-09-17
CUS-00194,Lola,Mahmood,54,F,White British,south-yorkshire,S1,Hospitality,25,Caring responsibilities;English language;Housing instability,3,false,Low,email,ADV-0005,2026-01-14
CUS-00195,Liam,Begum,41,M,Asian Indian,south-east-london,E20,Other,40,Transport cost;Criminal record;Mental health,3,false,Medium,sms,ADV-0084,2025-11-06
CUS-00196,Sophie,Adekoya,34,F,Black African,wales,LL11,Security,8,Confidence,1,false,Medium,sms,ADV-0167,2025-09-25
CUS-00197,Damian,Begum,39,M,White British,south-yorkshire,S1,Warehouse / logistics,27,,0,false,Low,email,ADV-0186,2026-01-10
CUS-00198,Megan,Knight,45,F,White British,south-yorkshire,S10,Warehouse / logistics,15,English language,1,true,Low,email,ADV-0118,2025-09-19
CUS-00199,Tyrese,Ofori,36,M,Black African,derbyshire-notts,NG7,Retail,44,English language;Housing instability;Childcare cost;Criminal record,4,false,High,sms,ADV-0128,2026-03-28
CUS-00200,Kwame,Brown,37,M,Asian Bangladeshi,south-east-london,SE1,Warehouse / logistics,25,Digital skills,1,true,Medium,sms,ADV-0114,2026-02-25
CUS-00201,Connor,O'Connor,40,M,Black African,north-london,N17,Hospitality,30,Mental health;Confidence,2,false,Low,email,ADV-0022,2025-09-22
CUS-00202,Ryan,Mahmood,23,M,White British,derbyshire-notts,S81,Construction,54,Confidence;Transport cost;Mental health,3,false,Medium,sms,ADV-0158,2025-12-09
CUS-00203,Naomi,Khan,33,F,Other White,south-east-london,E13,Manufacturing,21,Transport cost;Housing instability,2,false,High,email,ADV-0147,2025-12-26
CUS-00204,Tamika,Walker,31,F,White British,wales,SA1,Warehouse / logistics,37,Digital skills;Caring responsibilities,2,false,Medium,sms,ADV-0063,2026-05-10
CUS-00205,Damian,Walker,47,M,Black Caribbean,south-east-london,SE15,Other,16,,0,false,Low,push,ADV-0182,2026-05-08
CUS-00206,Liam,Roberts,25,M,Asian Bangladeshi,wales,LL11,Hospitality,37,,0,true,Medium,sms,ADV-0079,2025-09-19
CUS-00207,Aisha,Akin,60,F,White British,wales,LL57,Cleaning / facilities,21,Caring responsibilities;Transport cost;English language,3,false,High,sms,ADV-0177,2025-10-17
CUS-00208,Dylan,Taylor,24,M,Black African,wales,NP19,Cleaning / facilities,20,Caring responsibilities;Physical health;Mental health,3,false,Medium,email,ADV-0173,2026-05-12
CUS-00209,Mohammed,Mahmood,34,M,Asian Pakistani,south-east-london,E13,Care / health,33,Housing instability,1,false,High,call,ADV-0135,2025-10-05
CUS-00210,Dylan,O'Connor,33,M,White British,north-london,UB1,Retail,38,Caring responsibilities;Childcare cost,2,false,Medium,sms,ADV-0204,2026-02-15
CUS-00211,Theo,Iwobi,48,M,White British,wales,CF24,Retail,25,Transport cost,1,false,Medium,sms,ADV-0225,2025-12-11
CUS-00212,Tom,Lewis,39,M,Mixed,south-east-london,E2,Care / health,10,,0,false,High,push,ADV-0108,2026-03-30
CUS-00213,Priya,Hussain,53,F,Asian Indian,south-yorkshire,S6,Care / health,53,Childcare cost,1,false,Low,sms,ADV-0020,2026-03-23
CUS-00214,Megan,Patel,47,F,Black Caribbean,wales,NP20,Warehouse / logistics,15,Transport cost,1,false,Medium,sms,ADV-0095,2026-03-06
CUS-00215,Connor,Ali,62,M,White British,wales,NP19,Construction,13,Digital skills;Physical health,2,true,High,sms,ADV-0209,2026-03-24
CUS-00216,Theo,Akin,41,M,White British,south-yorkshire,S10,Warehouse / logistics,39,,0,false,Medium,push,ADV-0171,2025-12-17
CUS-00217,Halima,Carter,47,F,White British,south-east-london,E13,Hospitality,26,Digital skills,1,false,High,sms,ADV-0195,2025-11-25
CUS-00218,Bilal,Ahmed,42,M,Other White,south-east-london,E3,Driving,29,Caring responsibilities,1,false,Medium,push,ADV-0145,2025-11-25
CUS-00219,Reece,Ali,56,M,White British,derbyshire-notts,NG18,Warehouse / logistics,18,,0,false,Low,sms,ADV-0152,2026-01-08
CUS-00220,Joshua,Patel,43,M,Asian Pakistani,derbyshire-notts,S81,Warehouse / logistics,24,English language;Transport cost,2,false,Medium,sms,ADV-0203,2026-05-04
CUS-00221,Bilal,Ali,59,M,Other White,south-yorkshire,DN1,Hospitality,21,Physical health,1,false,High,sms,ADV-0179,2026-02-16
CUS-00222,Demi,Carter,39,F,White British,derbyshire-notts,NG18,Retail,49,,0,false,High,email,ADV-0226,2026-01-12
CUS-00223,Joel,Jones,48,M,Black African,north-london,UB1,Retail,13,,0,true,Low,email,ADV-0028,2025-12-09
CUS-00224,Kwame,Singh,41,M,White British,wales,NP20,Manufacturing,32,Childcare cost,1,false,Low,email,ADV-0105,2026-03-21
CUS-00225,Femi,Okafor,40,M,Black African,south-east-london,E6,Retail,19,Criminal record,1,true,Medium,sms,ADV-0185,2025-12-14
CUS-00226,Sade,Khan,53,F,Black Caribbean,south-yorkshire,S60,Driving,28,English language;Caring responsibilities;Physical health,3,false,Medium,sms,ADV-0118,2025-10-08
CUS-00227,Daniel,Jones,38,M,Mixed,derbyshire-notts,NG18,Retail,27,Physical health,1,false,High,push,ADV-0102,2025-09-20
CUS-00228,Aisha,Khan,32,F,White British,derbyshire-notts,S81,Admin / office,33,English language;Housing instability;Confidence,3,true,Medium,push,ADV-0121,2025-09-27
CUS-00229,Daniel,Walker,31,M,Asian Bangladeshi,wales,NP20,Other,47,Housing instability;Digital skills,2,true,High,sms,ADV-0063,2025-12-05
CUS-00230,Femi,Ali,43,M,Other,derbyshire-notts,DE22,Care / health,6,Caring responsibilities;Childcare cost,2,false,Medium,email,ADV-0170,2025-10-30
CUS-00231,Lola,Ofori,26,F,White British,south-east-london,E15,Warehouse / logistics,16,Mental health,1,false,Medium,email,ADV-0232,2025-10-30
CUS-00232,Reece,Mensah,52,M,White British,derbyshire-notts,DE22,Retail,23,Criminal record,1,false,Medium,sms,ADV-0214,2025-09-21
CUS-00233,Femi,Ali,47,M,Asian Pakistani,wales,CF24,Hospitality,24,,0,true,Low,sms,ADV-0167,2025-12-21
CUS-00234,Marcus,Lewis,53,M,Black Caribbean,derbyshire-notts,S40,Retail,45,Transport cost;Confidence;Caring responsibilities;Housing instability,4,false,High,push,ADV-0128,2026-03-27
CUS-00235,Yvonne,Patel,37,F,Black African,north-london,HA1,Other,35,,0,false,High,push,ADV-0046,2026-01-18
CUS-00236,Sean,Walker,52,M,White British,north-london,N1,Retail,16,Digital skills;Caring responsibilities,2,false,High,push,ADV-0215,2026-05-02
CUS-00237,Daniel,Iwobi,30,M,White British,north-london,NW3,Care / health,17,Criminal record,1,false,Low,push,ADV-0180,2026-01-21
CUS-00238,Megan,Roberts,36,F,Asian Pakistani,south-east-london,E13,Retail,37,Transport cost;Criminal record,2,false,Medium,sms,ADV-0030,2026-03-03
CUS-00239,Naomi,Hollis,42,Other,Black African,south-east-london,SE1,Construction,24,Digital skills;English language,2,false,Medium,push,ADV-0206,2026-01-12
CUS-00240,Maria,Patel,53,F,Asian Pakistani,south-east-london,E15,Manufacturing,43,,0,false,Medium,push,ADV-0050,2026-05-11
CUS-00241,Ibrahim,Murphy,40,M,Asian Indian,derbyshire-notts,NG7,Cleaning / facilities,35,Physical health,1,true,Medium,sms,ADV-0214,2026-03-23
CUS-00242,Liam,Bailey,52,M,White British,south-east-london,E3,Manufacturing,22,,0,true,High,sms,ADV-0062,2025-12-25
CUS-00243,Olu,Okafor,38,M,White British,derbyshire-notts,DE22,Warehouse / logistics,24,Digital skills,1,false,High,email,ADV-0075,2026-03-23
CUS-00244,Callum,Walker,25,M,Black Caribbean,north-london,NW1,Cleaning / facilities,53,Transport cost,1,true,Medium,push,ADV-0116,2025-09-15
CUS-00245,Yusuf,Ofori,52,M,White British,south-yorkshire,DN1,Care / health,25,Transport cost,1,true,High,push,ADV-0099,2026-02-04
CUS-00246,Ellie,Khan,28,F,Black African,south-east-london,SE1,Construction,22,,0,false,Medium,push,ADV-0040,2025-10-03
CUS-00247,Callum,Singh,41,M,Asian Pakistani,wales,SA1,Construction,29,,0,false,Low,sms,ADV-0064,2026-03-22
CUS-00248,Liam,Brown,31,M,White British,wales,SA1,Driving,32,English language;Housing instability,2,false,High,sms,ADV-0225,2026-04-19
CUS-00249,Sophie,Iwobi,30,F,White British,south-east-london,E13,Manufacturing,43,Housing instability;Confidence;Caring responsibilities,3,false,Medium,sms,ADV-0236,2025-09-23
CUS-00250,Tamika,Okafor,40,F,Asian Pakistani,wales,NP20,Hospitality,24,English language,1,true,Medium,email,ADV-0045,2025-11-02
CUS-00251,Sade,Lewis,28,F,Black African,north-london,UB1,Hospitality,8,Transport cost;Caring responsibilities,2,false,Medium,sms,ADV-0103,2026-02-09
CUS-00252,Yusuf,Murphy,33,M,Black African,wales,LL11,Warehouse / logistics,22,English language;Physical health,2,false,High,push,ADV-0047,2025-12-23
CUS-00253,Liam,Murphy,33,M,Mixed,derbyshire-notts,S40,Care / health,36,Criminal record;Digital skills;Transport cost,3,false,Medium,call,ADV-0239,2025-11-06
CUS-00254,Demi,Iwobi,36,Other,White British,south-east-london,E6,Retail,15,Criminal record;English language,2,false,High,sms,ADV-0143,2025-11-27
CUS-00255,Junior,Knight,33,M,White British,derbyshire-notts,DE1,Driving,38,Housing instability;English language,2,true,High,sms,ADV-0213,2026-04-27
CUS-00256,Aaron,Murphy,26,M,White British,derbyshire-notts,DE1,Warehouse / logistics,31,English language;Transport cost,2,false,Medium,email,ADV-0056,2026-02-23
CUS-00257,Amina,Singh,43,F,Asian Bangladeshi,south-yorkshire,DN4,Other,11,Mental health;Physical health,2,true,Medium,push,ADV-0171,2026-04-16
CUS-00258,Kai,Ofori,25,M,Mixed,derbyshire-notts,DE1,Cleaning / facilities,19,Childcare cost;Housing instability,2,false,Low,sms,ADV-0075,2025-11-07
CUS-00259,Callum,Roberts,33,M,White British,north-london,HA1,Retail,36,Mental health;Criminal record,2,false,Medium,email,ADV-0035,2026-01-27
CUS-00260,Tia,Lewis,35,F,White British,south-east-london,E3,Hospitality,16,,0,false,High,sms,ADV-0160,2026-04-18
CUS-00261,Joshua,Williams,50,M,Asian Pakistani,wales,SA1,Warehouse / logistics,20,Digital skills;Caring responsibilities;Physical health,3,false,High,call,ADV-0136,2025-10-27
CUS-00262,Tyrese,Brown,42,M,Asian Bangladeshi,south-yorkshire,S60,Care / health,17,Childcare cost,1,true,High,email,ADV-0131,2025-11-02
CUS-00263,Folake,Murphy,60,F,Black Caribbean,south-east-london,SE15,Hospitality,32,,0,true,Medium,call,ADV-0185,2026-03-29
CUS-00264,Reece,Ali,35,M,Black Caribbean,south-yorkshire,S10,Care / health,18,Mental health;English language;Physical health;Housing instability,4,false,Low,sms,ADV-0189,2026-01-05
CUS-00265,Tamika,Evans,42,F,White British,south-yorkshire,S6,Hospitality,47,Childcare cost;Housing instability,2,false,Low,push,ADV-0148,2026-01-15
CUS-00266,Leah,Mahmood,21,F,White British,north-london,N17,Care / health,14,,0,false,Medium,sms,ADV-0212,2026-01-09
CUS-00267,Tyrese,Jones,43,M,Black African,north-london,UB1,Driving,30,Criminal record,1,false,High,push,ADV-0021,2025-11-20
CUS-00268,Mohammed,Hollis,40,M,White British,derbyshire-notts,S81,Other,16,Housing instability,1,false,Low,push,ADV-0162,2025-10-02
CUS-00269,Sarah,Adekoya,26,F,White British,derbyshire-notts,NG18,Hospitality,34,Mental health;Caring responsibilities,2,false,High,call,ADV-0071,2026-01-13
CUS-00270,Damian,Okafor,29,M,Black Caribbean,derbyshire-notts,S81,Cleaning / facilities,41,,0,false,High,sms,ADV-0170,2026-01-18
CUS-00271,Liam,Adekoya,41,M,Other White,south-east-london,E13,Retail,44,Childcare cost,1,true,Low,call,ADV-0066,2025-09-02
CUS-00272,Amina,O'Connor,24,F,Other,wales,NP20,Other,36,Confidence;Digital skills,2,false,Medium,push,ADV-0095,2026-02-16
CUS-00273,Liam,Okafor,43,M,Asian Indian,south-yorkshire,WF1,Driving,31,Confidence;Mental health;Criminal record;Transport cost,4,true,High,email,ADV-0178,2025-12-08
CUS-00274,Sophie,Akin,49,F,Black African,south-yorkshire,DN4,Warehouse / logistics,13,Housing instability,1,false,High,sms,ADV-0187,2025-09-22
CUS-00275,Tracy,Adekoya,30,F,Asian Indian,derbyshire-notts,NG18,Care / health,9,Digital skills;Mental health;Housing instability,3,false,Medium,push,ADV-0170,2026-04-06
CUS-00276,Aisha,Evans,42,F,White British,south-east-london,SE10,Driving,18,Physical health;Transport cost,2,false,Medium,email,ADV-0164,2025-11-20
CUS-00277,Tamika,Evans,45,F,Asian Indian,south-yorkshire,S10,Manufacturing,34,,0,false,Low,sms,ADV-0080,2026-03-29
CUS-00278,Tom,Ali,37,M,Asian Bangladeshi,south-yorkshire,S10,Manufacturing,10,,0,false,Medium,email,ADV-0080,2025-12-27
CUS-00279,Kelly,Jones,34,F,White British,south-east-london,E13,Other,36,Criminal record;Childcare cost;Transport cost,3,false,High,sms,ADV-0147,2026-02-13
CUS-00280,Kelly,Evans,54,F,White British,north-london,HA1,Other,20,Childcare cost;English language,2,true,High,email,ADV-0073,2026-04-23
CUS-00281,Joy,Begum,37,F,Black African,derbyshire-notts,S40,Retail,6,English language,1,false,High,sms,ADV-0239,2026-01-16
CUS-00282,Bilal,Adekoya,44,M,White British,wales,LL57,Admin / office,40,Mental health;Transport cost,2,false,Low,email,ADV-0047,2025-12-13
CUS-00283,Jamal,Ahmed,38,M,Asian Indian,south-yorkshire,S6,Warehouse / logistics,29,Transport cost,1,true,Medium,email,ADV-0080,2025-10-19
CUS-00284,Kai,Iwobi,32,M,White British,derbyshire-notts,NG7,Construction,18,English language,1,false,Low,sms,ADV-0213,2025-12-16
CUS-00285,Tracy,Roberts,52,F,Black African,derbyshire-notts,DE1,Cleaning / facilities,32,Transport cost;Housing instability,2,true,High,sms,ADV-0060,2025-10-13
CUS-00286,Sophie,Taylor,36,F,White British,south-yorkshire,DN4,Care / health,44,Transport cost,1,false,Medium,push,ADV-0082,2025-12-01
CUS-00287,Ibrahim,Hussain,29,M,Asian Indian,north-london,UB1,Hospitality,11,Criminal record;Physical health;Housing instability,3,false,Low,sms,ADV-0124,2025-09-28
CUS-00288,Joy,Akin,40,F,Black African,south-yorkshire,DN1,Manufacturing,20,Digital skills,1,false,High,call,ADV-0125,2025-12-15
CUS-00289,Connor,Carter,38,M,Other White,derbyshire-notts,DE22,Care / health,30,Criminal record;Digital skills,2,true,High,call,ADV-0128,2025-09-03
CUS-00290,Ryan,Williams,35,M,Black African,north-london,HA9,Other,24,Housing instability;Transport cost,2,false,Low,sms,ADV-0016,2026-01-03
CUS-00291,Sarah,Khan,40,F,Other Asian,north-london,HA1,Manufacturing,11,Housing instability,1,false,High,sms,ADV-0168,2026-03-17
CUS-00292,Sarah,Begum,43,F,Black Caribbean,north-london,NW1,Driving,36,Physical health;Caring responsibilities,2,false,High,push,ADV-0024,2026-01-04
CUS-00293,Tia,Lewis,42,F,White British,south-east-london,E3,Care / health,24,Confidence;Digital skills,2,true,Medium,email,ADV-0181,2026-03-21
CUS-00294,Sean,Khan,44,M,Asian Bangladeshi,south-yorkshire,S60,Warehouse / logistics,29,Confidence,1,false,Medium,sms,ADV-0069,2025-09-10
CUS-00295,Tom,Mahmood,42,M,White British,wales,NP19,Warehouse / logistics,35,Criminal record;Physical health;English language;Caring responsibilities,4,false,High,push,ADV-0166,2025-12-30
CUS-00296,Tamika,Mahmood,51,F,Mixed,wales,LL11,Construction,23,Caring responsibilities;Mental health,2,false,Low,sms,ADV-0064,2026-05-07
CUS-00297,Callum,Bailey,32,M,Black Caribbean,south-yorkshire,WF1,Security,23,Transport cost,1,true,Low,sms,ADV-0076,2026-03-04
CUS-00298,Tom,Patel,44,M,Asian Pakistani,south-east-london,SE15,Driving,32,Mental health;Confidence;Housing instability,3,false,Medium,push,ADV-0043,2026-04-24
CUS-00299,Dylan,Ali,53,M,Other White,wales,NP19,Warehouse / logistics,22,Caring responsibilities,1,true,Medium,sms,ADV-0153,2026-01-08
CUS-00300,Faye,Carter,43,F,White British,south-east-london,SE10,Care / health,12,Digital skills,1,false,Medium,sms,ADV-0236,2026-03-02
CUS-00301,Dylan,Ofori,47,M,White British,south-yorkshire,S60,Construction,25,,0,false,Medium,push,ADV-0172,2026-02-10
CUS-00302,Tom,O'Connor,41,M,White British,wales,NP19,Admin / office,41,,0,false,Medium,sms,ADV-0240,2025-10-25
CUS-00303,Kwame,Walker,44,M,White British,south-east-london,E2,Care / health,28,Mental health,1,false,High,sms,ADV-0202,2026-03-29
CUS-00304,Sean,Walker,62,M,Black African,north-london,N17,Admin / office,36,,0,true,High,call,ADV-0073,2026-05-01
CUS-00305,Tyrese,Mahmood,42,M,White British,south-east-london,E2,Warehouse / logistics,40,Caring responsibilities,1,true,Medium,push,ADV-0068,2026-04-08
CUS-00306,Sean,Knight,45,M,White British,derbyshire-notts,NG18,Retail,17,Transport cost;Confidence,2,false,Low,push,ADV-0025,2026-01-15
CUS-00307,Ellie,Ahmed,28,F,White British,south-east-london,SE15,Admin / office,35,English language;Mental health,2,false,Medium,email,ADV-0181,2025-12-12
CUS-00308,Ryan,Mensah,46,M,White British,derbyshire-notts,DE22,Other,19,Criminal record;Housing instability,2,false,Medium,push,ADV-0229,2025-12-19
CUS-00309,Ryan,Walker,39,M,Asian Indian,south-east-london,E15,Driving,13,,0,false,Low,push,ADV-0030,2025-12-20
CUS-00310,Ashley,Lewis,29,M,Asian Indian,south-east-london,SE15,Construction,14,English language;Physical health,2,false,Medium,sms,ADV-0015,2025-12-09
CUS-00311,Faye,Ahmed,24,F,White British,south-east-london,E20,Hospitality,30,Transport cost;English language,2,false,Low,sms,ADV-0205,2025-09-07
CUS-00312,Daniel,Adekoya,43,M,Black Caribbean,south-east-london,E3,Manufacturing,21,Transport cost;Mental health;Caring responsibilities,3,false,Low,sms,ADV-0004,2026-01-09
CUS-00313,Lola,Akin,31,F,White British,south-east-london,E2,Cleaning / facilities,27,,0,false,Low,sms,ADV-0198,2025-09-14
CUS-00314,Yusuf,Roberts,38,M,Other White,wales,NP19,Hospitality,38,Housing instability,1,false,Medium,sms,ADV-0183,2025-12-02
CUS-00315,Sean,Ali,32,M,Asian Indian,wales,NP20,Hospitality,10,,0,false,Low,email,ADV-0109,2026-02-28
CUS-00316,Reece,Patel,29,M,Other White,wales,NP20,Retail,8,Transport cost,1,false,High,push,ADV-0140,2026-04-05
CUS-00317,Kwame,Patel,51,M,Black African,derbyshire-notts,S40,Care / health,31,Childcare cost,1,true,High,push,ADV-0229,2025-11-28
CUS-00318,Jamal,Mensah,41,M,Other White,wales,CF10,Retail,25,English language;Digital skills,2,true,Medium,sms,ADV-0055,2025-10-26
CUS-00319,Aaron,Singh,39,M,Black African,north-london,HA1,Cleaning / facilities,16,Caring responsibilities,1,true,High,sms,ADV-0073,2026-03-25
CUS-00320,Ryan,Carter,53,M,Asian Bangladeshi,south-yorkshire,DN4,Retail,52,Transport cost,1,false,High,push,ADV-0009,2026-01-04
CUS-00321,Ruth,Murphy,26,F,White British,south-east-london,E20,Retail,45,English language;Caring responsibilities;Housing instability,3,false,Medium,push,ADV-0057,2026-02-04
